amount,total_amount_last_24h,txn_count_last_24h,is_new_device,is_odd_hour,channel,transaction_type,country,fraud_probability,is_fraud
2326.06,41032.72,12,0,0,NET_BANKING,TRANSFER,IN,0.05563765699680295,0
1642.62,43358.78,13,1,0,NET_BANKING,WITHDRAWAL,IN,0.08904019945121455,0
4303.15,45001.4,14,0,0,NET_BANKING,DEPOSIT,IN,0.05537854910197253,0
4888.26,49304.55,15,0,0,UPI,WITHDRAWAL,IN,0.052915404268633594,0
2173.41,54192.810000000005,16,0,0,NET_BANKING,DEPOSIT,IN,0.06286526238687687,0
4955.11,56366.22,17,0,0,NET_BANKING,DEPOSIT,IN,0.07296802191689852,0
1204.16,61321.33,18,0,0,NET_BANKING,WITHDRAWAL,SG,0.09566557295924814,0
2554.75,62525.490000000005,19,1,0,NET_BANKING,TRANSFER,IN,0.10620688740034398,0
3606.96,65080.240000000005,20,0,0,NET_BANKING,WITHDRAWAL,US,0.06428740429150885,0
2569.47,68687.20000000001,21,0,0,NET_BANKING,WITHDRAWAL,IN,0.06925359981857424,0
1130.38,62739.170000000006,20,0,0,UPI,TRANSFER,IN,0.06725251946299976,0
2782.98,56598.92000000001,19,0,0,UPI,WITHDRAWAL,IN,0.07050179990886385,1
2376.72,59381.900000000016,20,0,0,NET_BANKING,WITHDRAWAL,IN,0.06548450340281772,1
16393.84,0.0,0,1,0,CARD,DEPOSIT,IN,0.08683040081175769,0
28809.49,16393.84,1,0,0,CARD,WITHDRAWAL,IN,0.0730075596885158,0
28463.58,45203.33,2,0,0,NET_BANKING,WITHDRAWAL,IN,0.0648303070142435,0
38084.27,73666.91,3,0,0,CARD,DEPOSIT,AE,0.0716763815346389,0
44762.58,111751.18,4,0,0,CARD,TRANSFER,IN,0.09893459894074558,0
10668.11,156513.76,5,1,0,CARD,DEPOSIT,IN,0.128985435736181,0
45217.61,167181.87,6,0,0,CARD,WITHDRAWAL,IN,0.09565166548926851,0
14278.73,212399.48,7,0,1,CARD,DEPOSIT,IN,0.10706508808481435,0
44518.99,226678.21,8,1,1,CARD,DEPOSIT,IN,0.15539879507807478,0
25266.02,271197.2,9,0,1,CARD,WITHDRAWAL,IN,0.14062185584781334,0
45614.98,296463.22000000003,10,1,1,CARD,WITHDRAWAL,IN,0.17778729758016626,0
33488.51,342078.2,11,0,0,NET_BANKING,WITHDRAWAL,IN,0.11904678243374558,0
47224.5,375566.71,12,0,0,CARD,TRANSFER,IN,0.11191964786119635,0
26386.41,422791.21,13,0,0,CARD,TRANSFER,IN,0.12076505175261851,1
27825.5,449177.62,14,1,0,CARD,TRANSFER,IN,0.15237916037556432,0
33427.55,477003.12,15,0,0,UPI,DEPOSIT,IN,0.1168494178316466,1
49151.67,510430.67,16,0,0,CARD,WITHDRAWAL,IN,0.12715172287384613,0
11485.9,559582.34,17,0,0,CARD,DEPOSIT,IN,0.11465030092416367,0
42435.83,571068.24,18,0,0,CARD,DEPOSIT,IN,0.13486116686381464,0
16534.65,613504.07,19,1,0,CARD,WITHDRAWAL,AE,0.15984708138952453,0
18693.6,630038.72,20,0,0,CARD,DEPOSIT,IN,0.1164473547887196,0
13992.63,648732.32,21,1,0,CARD,TRANSFER,IN,0.15374684427039198,0
23308.76,617521.6199999999,20,0,0,CARD,DEPOSIT,IN,0.13333768048662129,0
21594.57,640830.3799999999,21,0,0,CARD,DEPOSIT,IN,0.13716961268590816,0
35005.33,595877.1,20,0,0,CARD,TRANSFER,IN,0.13069287774519514,0
43009.84,575451.74,19,0,0,CARD,DEPOSIT,IN,0.1303460509461454,0
42278.07,573243.97,19,0,1,CARD,WITHDRAWAL,IN,0.15275675128887428,0
14141.76,556724.3200000001,18,0,1,CARD,TRANSFER,IN,0.13474792835457244,0
7544.95,0.0,0,1,0,CARD,WITHDRAWAL,IN,0.07248618751137331,0
5981.56,7544.95,1,0,0,NET_BANKING,WITHDRAWAL,IN,0.037061270809867,0
16432.564091278986,13526.51,2,0,0,UPI,TRANSFER,IN,0.04824121646767514,0
11665.78,29959.074091278984,3,0,0,NET_BANKING,TRANSFER,IN,0.04702196847991829,0
8232.9,41624.85409127898,4,0,0,UPI,WITHDRAWAL,IN,0.03162227609819285,0
10539.19,49857.754091278985,5,0,0,NET_BANKING,DEPOSIT,IN,0.04681240243351806,0
2509.67,60396.94409127899,6,0,0,UPI,WITHDRAWAL,IN,0.036009680400798064,0
4022.1,62906.614091278985,7,0,1,UPI,TRANSFER,IN,0.055919436955384816,1
19923.163592597502,66928.71409127899,8,1,1,UPI,DEPOSIT,US,0.11605918278592815,0
10287.3,86851.87768387649,9,1,1,UPI,WITHDRAWAL,IN,0.1610181733768617,0
11063.11,97139.17768387648,10,0,0,CARD,DEPOSIT,US,0.10510616536883813,0
12102.95,108202.2876838765,11,0,0,UPI,WITHDRAWAL,IN,0.09831338221224824,0
5828.39,120305.23768387648,12,0,0,CARD,TRANSFER,SG,0.10299926239503494,0
9080.8,126133.62768387648,13,0,0,UPI,WITHDRAWAL,IN,0.07843219831516293,0
5804.62,135214.42768387648,14,0,0,UPI,TRANSFER,IN,0.08655489042330006,0
11956.1,141019.04768387647,15,1,0,UPI,DEPOSIT,IN,0.14453351924675653,0
7293.27,152975.14768387648,16,0,0,UPI,DEPOSIT,IN,0.09747051187448115,0
37316.89498566423,160268.41768387647,17,0,0,UPI,WITHDRAWAL,IN,0.13754488214614619,0
6722.49,197585.3126695407,18,1,0,CARD,WITHDRAWAL,IN,0.13791620961510645,1
9434.8,204307.8026695407,19,0,0,NET_BANKING,DEPOSIT,US,0.10184488045685697,0
11876.29,213742.60266954068,20,0,0,UPI,TRANSFER,IN,0.11169483951522108,1
4101.83,225618.89266954068,21,0,0,UPI,WITHDRAWAL,IN,0.10239182724052695,0
5598.57,229720.72266954067,22,0,0,NET_BANKING,WITHDRAWAL,IN,0.1006871188687219,0
4604.33,235319.29266954068,23,0,0,NET_BANKING,WITHDRAWAL,IN,0.10050672107232808,0
10735.93,226397.1126695407,22,0,0,UPI,WITHDRAWAL,IN,0.11995834589958516,1
12127.55,220700.4785782617,22,0,0,UPI,DEPOSIT,IN,0.1149514664872513,0
23984.955739780795,202390.1585782617,20,1,0,UPI,TRANSFER,IN,0.16647083456726108,0
41060.62948182231,226375.1143180425,21,0,0,UPI,WITHDRAWAL,SG,0.15678037931570166,1
7593.29,267435.7437998648,22,0,0,UPI,WITHDRAWAL,IN,0.10292326018401883,0
8498.85,275029.03379986476,23,1,0,UPI,DEPOSIT,IN,0.14369484357842052,1
7173.1,281018.21379986475,23,0,0,UPI,TRANSFER,IN,0.10475821751678942,0
34036.86,0.0,0,1,0,UPI,TRANSFER,SG,0.12898718950399646,0
37013.28,34036.86,1,0,0,NET_BANKING,DEPOSIT,IN,0.06335163470996777,0
46697.56,71050.14,2,0,0,CARD,WITHDRAWAL,IN,0.07141588677130699,0
44337.33,117747.7,3,0,0,CARD,DEPOSIT,SG,0.12376716542222554,0
20733.61,162085.03,4,0,0,CARD,TRANSFER,IN,0.10447028526830852,0
36794.03,182818.64,5,0,0,CARD,WITHDRAWAL,IN,0.10578681818599775,0
27573.48,219612.67,6,0,0,CARD,WITHDRAWAL,US,0.09828693910271928,0
41387.22,247186.15,7,0,1,CARD,WITHDRAWAL,IN,0.11565513965090843,0
37215.39,288573.37,8,1,1,CARD,WITHDRAWAL,IN,0.16209569796966078,1
12317.42,325788.76,9,0,1,CARD,DEPOSIT,IN,0.12474539821556455,0
18615.08,338106.18,10,0,1,CARD,TRANSFER,IN,0.11476598693637477,0
11188.5,356721.26,11,1,1,CARD,DEPOSIT,IN,0.15468979832439644,0
45832.32,367909.76,12,1,0,CARD,WITHDRAWAL,IN,0.160848423719882,0
42606.88,413742.08,13,1,0,CARD,WITHDRAWAL,IN,0.1610054012602046,0
18251.04,456348.96,14,0,0,CARD,WITHDRAWAL,IN,0.10172563519762778,1
25523.93,474600.0,15,0,0,CARD,WITHDRAWAL,IN,0.1164615102296757,0
38711.38,500123.93,16,1,0,CARD,TRANSFER,IN,0.1694468292709994,0
38126.52,538835.3099999999,17,0,0,CARD,WITHDRAWAL,IN,0.12645721312106242,0
24757.04,576961.83,18,0,0,CARD,TRANSFER,IN,0.13728325277729025,0
40433.83,601718.87,19,0,0,CARD,WITHDRAWAL,IN,0.12888162013331855,0
21812.39,642152.7,20,1,0,CARD,TRANSFER,SG,0.19369818987509002,1
18846.22,663965.09,21,0,0,UPI,TRANSFER,IN,0.11408985479660103,0
33068.04,682811.3099999999,22,0,0,CARD,DEPOSIT,SG,0.1580128844777058,0
14265.26,0.0,0,1,0,UPI,TRANSFER,IN,0.08756741998972103,0
19632.09,14265.26,1,1,0,CARD,TRANSFER,IN,0.09070505437625531,0
13368.82,33897.35,2,1,0,CARD,DEPOSIT,IN,0.09739988838636034,0
11855.85,47266.17,3,0,0,CARD,WITHDRAWAL,IN,0.04883107524112358,0
18681.45,59122.02,4,0,0,CARD,WITHDRAWAL,IN,0.056199801715516196,0
43095.67,77803.47,5,1,1,CARD,DEPOSIT,IN,0.13257931068325807,0
11779.55,120899.14,6,0,1,CARD,WITHDRAWAL,IN,0.10920457803694611,0
13696.64,132678.69,7,0,1,CARD,WITHDRAWAL,IN,0.09987256130649881,0
27819.47,146375.33000000002,8,0,1,CARD,DEPOSIT,SG,0.14545180030176982,0
39817.07,174194.80000000002,9,0,1,CARD,TRANSFER,IN,0.13362624456842667,0
13976.99,214011.87,10,0,0,CARD,WITHDRAWAL,IN,0.09591079918982666,0
18466.55,227988.86,11,0,0,CARD,TRANSFER,IN,0.10242759576840273,0
49482.28,246455.41,12,0,0,CARD,WITHDRAWAL,IN,0.11260745736239972,0
45719.37,295937.69,13,0,0,CARD,WITHDRAWAL,IN,0.11647602282225429,0
21856.32,341657.06,14,0,0,UPI,DEPOSIT,IN,0.1174445327878437,0
48069.48,363513.38,15,1,0,CARD,TRANSFER,IN,0.15735228455316813,0
44473.63,411582.86,16,0,0,CARD,DEPOSIT,IN,0.1327065059360887,0
16068.17,456056.49,17,1,0,CARD,DEPOSIT,IN,0.16105971920812173,0
14873.76,472124.66,18,0,0,CARD,WITHDRAWAL,IN,0.11713534945397439,0
11888.1,486998.42,19,0,0,CARD,TRANSFER,IN,0.11768025516296919,1
31580.6,484621.2599999999,19,1,0,NET_BANKING,TRANSFER,IN,0.16712689062967484,0
37572.86,496569.77,19,0,0,CARD,TRANSFER,IN,0.1355001608885601,0
34628.7,520773.80999999994,19,0,0,CARD,DEPOSIT,US,0.13047370414463585,0
27054.5,555402.5099999999,20,0,0,UPI,DEPOSIT,SG,0.1587050186339514,0
37807.25,570601.1599999999,20,0,0,CARD,DEPOSIT,SG,0.15429034454137666,0
46367.43,589726.9599999998,20,0,0,CARD,DEPOSIT,IN,0.126749208912926,0
37311.77,592998.7200000001,20,1,1,CARD,WITHDRAWAL,IN,0.18880277301892814,1
24915.33,577014.83,18,1,1,CARD,WITHDRAWAL,SG,0.21904623262567155,0
31843.87,601930.1599999999,19,1,1,UPI,DEPOSIT,IN,0.1946673509421113,0
44605.66,593956.96,19,1,0,CARD,TRANSFER,IN,0.17717689953452626,1
35273.4,556636.8,17,0,0,CARD,DEPOSIT,SG,0.15348214606509364,0
19015.41,591910.2000000001,18,1,0,CARD,DEPOSIT,SG,0.17949998960622984,1
42901.15,565206.2400000001,18,1,0,CARD,DEPOSIT,AE,0.17152699016775938,0
4900.24,0.0,0,1,0,CARD,DEPOSIT,IN,0.08079439500310781,0
2034.09,4900.24,1,1,0,UPI,TRANSFER,IN,0.07798691811243086,0
3477.67,6934.33,2,1,0,CARD,DEPOSIT,IN,0.0758653175299516,0
4595.33,10412.0,3,0,0,CARD,DEPOSIT,IN,0.030777378009431876,0
1141.01,15007.33,4,0,0,CARD,TRANSFER,IN,0.034928233282760277,0
1155.04,16148.34,5,0,0,CARD,DEPOSIT,AE,0.03616757422827099,0
1700.18,17303.38,6,1,0,CARD,WITHDRAWAL,IN,0.07710589586178684,0
3298.98,19003.56,7,0,0,UPI,DEPOSIT,IN,0.04044793203830979,0
3494.13,22302.54,8,1,1,CARD,TRANSFER,IN,0.0916411217611954,0
2318.05,25796.67,9,0,1,CARD,WITHDRAWAL,IN,0.0750150645732095,0
1069.58,28114.72,10,0,1,CARD,TRANSFER,AE,0.07664948858172055,0
1464.02,29184.300000000003,11,0,1,CARD,WITHDRAWAL,IN,0.06609262631200111,0
3807.38,30648.320000000003,12,0,0,NET_BANKING,DEPOSIT,IN,0.04753017830312187,0
3187.73,34455.700000000004,13,0,0,CARD,WITHDRAWAL,IN,0.051903790164613314,0
2774.09,37643.43000000001,14,0,0,CARD,DEPOSIT,IN,0.05357263729082699,0
2130.16,40417.52,15,0,0,CARD,TRANSFER,IN,0.050093965386687575,0
8828.752977360251,42547.68000000001,16,0,0,CARD,DEPOSIT,IN,0.06299569726779938,0
4260.64,51376.43297736026,17,0,0,CARD,DEPOSIT,IN,0.06213056384204029,0
3437.39,55637.07297736026,18,0,0,CARD,DEPOSIT,IN,0.07399426470044992,1
2478.56,59074.46297736026,19,1,0,CARD,DEPOSIT,IN,0.10857278033743367,0
3336.67475551233,61553.022977360255,20,0,0,CARD,WITHDRAWAL,IN,0.0736088455982789,0
1617.37,59989.45773287258,20,1,0,CARD,DEPOSIT,IN,0.11031657868491156,0
3898.46,61606.82773287258,21,0,0,CARD,WITHDRAWAL,IN,0.06706497475095081,0
1598.6,0.0,0,1,0,CARD,DEPOSIT,IN,0.07910908728124064,0
4103.55,1598.6,1,0,0,CARD,WITHDRAWAL,IN,0.03475529635522826,0
2741.87,5702.15,2,1,0,CARD,DEPOSIT,IN,0.08077060926953095,0
3528.55,8444.02,3,1,0,UPI,TRANSFER,IN,0.07358222197009151,0
4112.91,11972.57,4,1,0,CARD,DEPOSIT,IN,0.07066019371563548,0
4504.16,16085.48,5,0,0,CARD,WITHDRAWAL,IN,0.03557192912612154,0
2549.48,20589.64,6,0,1,CARD,TRANSFER,IN,0.05544524377428052,0
2303.67,23139.12,7,0,1,NET_BANKING,DEPOSIT,IN,0.0583181008618115,0
2585.53,25442.79,8,0,1,CARD,TRANSFER,SG,0.07847212608449902,0
1440.84,28028.32,9,0,0,UPI,TRANSFER,US,0.04675097371319409,0
3819.27,29469.16,10,0,0,CARD,DEPOSIT,IN,0.05433375411109982,1
2882.58,33288.43,11,0,0,CARD,DEPOSIT,IN,0.0464032304026232,0
3780.68,36171.01,12,1,0,CARD,DEPOSIT,IN,0.09728174967992495,0
1997.43,39951.69,13,0,0,CARD,DEPOSIT,IN,0.0532256399865773,0
2599.25,41949.12,14,0,0,CARD,WITHDRAWAL,IN,0.05162178443375294,0
1357.99,44548.37,15,0,0,CARD,WITHDRAWAL,IN,0.04615145139202061,0
4789.73,45906.36,16,0,0,CARD,TRANSFER,IN,0.07003703869901232,0
1585.78,50696.09,17,0,0,UPI,DEPOSIT,SG,0.09002823169838296,0
6730.62,0.0,0,1,0,UPI,WITHDRAWAL,IN,0.0702486717553032,0
4721.49,6730.62,1,1,0,UPI,WITHDRAWAL,IN,0.07509579594768374,0
2948.15,11452.11,2,0,0,UPI,TRANSFER,IN,0.038908273664107665,0
8389.17,14400.26,3,0,0,UPI,TRANSFER,IN,0.04159614678500718,0
4077.01,22789.43,4,0,0,UPI,TRANSFER,SG,0.06420567971995982,0
11456.54,26866.44,5,0,0,UPI,DEPOSIT,IN,0.05583689355323039,0
11778.7,38322.98,6,0,1,UPI,TRANSFER,IN,0.06655088060508596,0
3491.89,50101.68000000001,7,0,1,CARD,TRANSFER,IN,0.05081460712535806,0
11893.15,53593.57000000001,8,0,1,UPI,WITHDRAWAL,IN,0.0668461971750709,0
11042.33,65486.72000000001,9,0,1,UPI,DEPOSIT,IN,0.08529732739010354,0
8370.23,76529.05,10,0,0,UPI,DEPOSIT,IN,0.05222315073404367,0
8576.9,84899.28,11,0,0,UPI,TRANSFER,US,0.08087904576517768,0
7370.76,93476.18,12,1,0,UPI,DEPOSIT,IN,0.1283366560996517,0
7656.74,100846.94,13,0,0,UPI,DEPOSIT,IN,0.08808440278619423,0
9838.78,108503.68,14,0,0,UPI,WITHDRAWAL,IN,0.08832586603202186,0
3497.21,118342.46,15,0,0,UPI,WITHDRAWAL,IN,0.08560152224968808,0
6126.18,121839.67,16,0,0,UPI,TRANSFER,IN,0.09472317539450638,0
10925.6,127965.85,17,0,0,UPI,TRANSFER,IN,0.11075365536720484,0
6200.17,138891.45,18,0,0,UPI,DEPOSIT,SG,0.12828212251363452,0
7929.92,145091.62000000002,19,1,0,UPI,TRANSFER,IN,0.1362367329951837,0
9557.91,153021.54000000004,20,0,0,UPI,WITHDRAWAL,IN,0.10288354293789316,0
5626.12,162579.45000000004,21,0,0,UPI,TRANSFER,IN,0.10132716749683597,0
3844.77,156753.46000000005,20,0,0,UPI,WITHDRAWAL,IN,0.10178083641398646,0
3115.23,149260.91,19,0,0,UPI,DEPOSIT,AE,0.0999549031032929,1
5917.57,152376.14,20,0,0,UPI,TRANSFER,IN,0.10525508153695404,0
10764.16,154216.7,20,0,0,UPI,DEPOSIT,SG,0.14521912923685226,0
2500.26,153524.32000000004,20,0,0,NET_BANKING,WITHDRAWAL,IN,0.09559600732795437,0
3448.54,144245.88000000003,20,0,1,UPI,TRANSFER,IN,0.11955080799396503,0
2587.55,144202.53000000003,20,0,1,UPI,TRANSFER,IN,0.11986590626260375,1
5506.85,146790.08000000002,21,0,1,UPI,WITHDRAWAL,IN,0.11546878904923784,0
5402.78,152296.93000000002,22,0,1,UPI,DEPOSIT,IN,0.12365403599532215,0
2735.34,145806.55999999997,22,1,1,NET_BANKING,DEPOSIT,IN,0.15870207639857187,0
3456.09,137499.57,22,1,1,UPI,DEPOSIT,IN,0.15791251590129127,0
11375.7,140955.66,23,0,0,UPI,TRANSFER,IN,0.11777335130577034,0
7775.01,143961.13,23,0,0,UPI,TRANSFER,IN,0.0962989311538655,0
6653.24,143159.24,23,0,0,UPI,WITHDRAWAL,IN,0.0956543060233145,0
9893.67,0.0,0,1,0,CARD,TRANSFER,IN,0.07705709450909431,1
18893.38,9893.67,1,1,0,UPI,WITHDRAWAL,IN,0.08714081015483308,0
16213.97,28787.050000000003,2,1,0,CARD,WITHDRAWAL,IN,0.09559240145534185,0
14082.7,45001.02,3,0,0,CARD,DEPOSIT,IN,0.05295978923105146,0
19528.68,59083.72,4,1,0,CARD,DEPOSIT,IN,0.09389317133322185,0
8422.27,78612.4,5,0,0,NET_BANKING,WITHDRAWAL,IN,0.03879074417702871,1
15520.7,87034.67,6,0,0,CARD,WITHDRAWAL,IN,0.08887771756958901,0
5881.63,102555.37,7,0,1,CARD,TRANSFER,SG,0.1165728720486346,0
24004.89,108437.0,8,0,1,NET_BANKING,TRANSFER,US,0.12154943080270238,0
12628.12,132441.89,9,0,1,CARD,DEPOSIT,IN,0.12081404710799104,0
22933.0,145070.01,10,0,0,CARD,DEPOSIT,IN,0.11057265964371302,0
13335.02,168003.01,11,0,0,NET_BANKING,DEPOSIT,IN,0.10592819140156143,0
17747.6,181338.03,12,0,0,CARD,TRANSFER,IN,0.10201467776556802,0
24443.31,199085.63,13,1,0,CARD,TRANSFER,IN,0.16026149342568846,0
23329.11,223528.94,14,0,0,CARD,TRANSFER,IN,0.12089557341264616,0
5729.23,0.0,0,1,0,UPI,WITHDRAWAL,IN,0.07190645566825178,1
6421.32,5729.23,1,0,0,NET_BANKING,TRANSFER,IN,0.04142102395778882,0
6967.88,12150.55,2,0,0,NET_BANKING,DEPOSIT,IN,0.03365342848703138,0
11579.95,19118.43,3,0,0,UPI,DEPOSIT,IN,0.04764842926179483,0
12082.45,30698.38,4,1,0,NET_BANKING,WITHDRAWAL,IN,0.08972352972379055,0
11999.06,42780.83,5,0,0,UPI,TRANSFER,SG,0.07481549671130819,0
3620.57,54779.89,6,1,0,UPI,WITHDRAWAL,IN,0.07034553944578312,0
7111.67,58400.46,7,1,0,UPI,WITHDRAWAL,IN,0.07977606468454185,0
5306.42,65512.13,8,0,1,UPI,DEPOSIT,IN,0.058340234495308896,0
6193.04,70818.55,9,0,1,UPI,WITHDRAWAL,IN,0.06750873665820295,0
8881.77,77011.59,10,0,1,UPI,WITHDRAWAL,SG,0.0971051758088415,0
4270.01,85893.36,11,0,1,UPI,TRANSFER,IN,0.10267210081629514,0
5045.0,90163.37,12,0,1,CARD,WITHDRAWAL,IN,0.10970663063922848,1
9323.25,95208.37,13,0,0,UPI,WITHDRAWAL,IN,0.08899469157910932,0
5016.53,104531.62,14,1,0,UPI,TRANSFER,IN,0.1183526946985681,1
12489.48,109548.15,15,0,0,UPI,WITHDRAWAL,IN,0.10118888470435224,0
5326.41,122037.63,16,0,0,NET_BANKING,WITHDRAWAL,IN,0.10172167479113801,0
10696.23,127364.04,17,0,0,UPI,TRANSFER,IN,0.12098519257031651,0
7162.17,138060.27,18,0,0,UPI,TRANSFER,IN,0.10411338981867486,0
6495.97,145222.44,19,0,0,UPI,DEPOSIT,SG,0.11952373244235087,0
8939.73,151718.41,20,0,0,UPI,DEPOSIT,US,0.09790892715338213,0
11496.68,160658.14,21,1,0,NET_BANKING,TRANSFER,AE,0.1562071853107298,0
9229.22,172154.82,22,0,0,UPI,DEPOSIT,US,0.09688037591646984,0
5376.64,169233.49,21,0,0,UPI,WITHDRAWAL,IN,0.1013567213907074,0
8765.65,167642.25,21,0,0,UPI,WITHDRAWAL,IN,0.10277858736656106,1
3660.83,176407.9,22,0,0,UPI,TRANSFER,SG,0.12495758398434832,0
11397.91,156406.33,21,0,0,UPI,WITHDRAWAL,IN,0.11885300180145025,1
9079.21,152184.61,20,0,0,UPI,WITHDRAWAL,US,0.10311532974057981,1
4388.51,154152.15,20,1,0,UPI,WITHDRAWAL,AE,0.14054698288017498,0
7505.83,158540.66,21,0,0,UPI,WITHDRAWAL,IN,0.09490915584841995,0
8295.73,154547.02999999997,20,0,1,NET_BANKING,TRANSFER,IN,0.12398033140911599,1
8615.36,153960.99,20,0,1,UPI,DEPOSIT,IN,0.11783895330636308,0
2654.63,162576.34999999998,21,0,1,UPI,WITHDRAWAL,IN,0.12084728788403251,0
11333.61,155915.96999999997,20,0,1,CARD,TRANSFER,IN,0.1352603128214582,0
2602.78,157926.32999999996,20,0,0,UPI,TRANSFER,AE,0.10099865914202642,0
11316.75,143023.1,19,0,0,NET_BANKING,DEPOSIT,IN,0.11690652974699481,0
12159.57,154339.85,20,0,0,NET_BANKING,WITHDRAWAL,AE,0.11512699880163804,0
4276.92,150476.78000000003,19,0,0,UPI,DEPOSIT,IN,0.10419478642285665,0
4167.22,147591.53,19,1,0,UPI,DEPOSIT,IN,0.14044026156597245,0
2910.86,151758.75,20,0,0,UPI,DEPOSIT,IN,0.09476933663820128,0
6971.589278416137,0.0,0,1,0,CARD,DEPOSIT,IN,0.08112414431110487,0
11975.29,6971.589278416137,1,0,0,CARD,TRANSFER,IN,0.04818467373373625,0
10152.21,18946.879278416134,2,0,0,CARD,TRANSFER,IN,0.053713019099503115,0
20821.548525566403,29099.089278416137,3,0,0,CARD,DEPOSIT,IN,0.07088812753454947,0
5049.02,49920.637803982536,4,1,0,CARD,TRANSFER,IN,0.07330278210458449,0
11309.92,54969.65780398254,5,0,0,CARD,WITHDRAWAL,SG,0.08019483439953988,0
11840.42,66279.57780398254,6,0,1,CARD,TRANSFER,IN,0.07417329888884328,1
8787.35,78119.99780398254,7,0,1,CARD,DEPOSIT,AE,0.05197814037424266,0
32363.942420458097,86907.34780398254,8,0,1,CARD,DEPOSIT,IN,0.11460726583514984,0
6178.16,119271.29022444064,9,1,1,CARD,TRANSFER,IN,0.1485133633763886,0
6174.31,125449.45022444065,10,0,0,CARD,WITHDRAWAL,IN,0.08031741597456207,0
8612.26,131623.76022444063,11,0,0,CARD,WITHDRAWAL,IN,0.08273849361673158,0
8877.88,140236.02022444064,12,0,0,CARD,DEPOSIT,IN,0.07801036043644302,0
8662.9,149113.90022444064,13,1,0,CARD,WITHDRAWAL,IN,0.12673577833305985,1
8485.62,157776.80022444064,14,0,0,CARD,TRANSFER,IN,0.08350057426083135,0
4189.55,166262.42022444063,15,1,0,UPI,DEPOSIT,SG,0.14827149938658515,0
8542.46,170451.97022444062,16,0,0,CARD,WITHDRAWAL,IN,0.10196671177775438,0
7688.84,178994.4302244406,17,0,0,CARD,DEPOSIT,IN,0.10359371814678146,0
12297.21,186683.2702244406,18,0,0,CARD,WITHDRAWAL,IN,0.12181266371147742,0
32365.072835731033,198980.4802244406,19,0,0,CARD,TRANSFER,IN,0.12973046195476193,0
6554.41,231345.55306017163,20,0,0,CARD,WITHDRAWAL,IN,0.10136663506938777,0
11744.42,237899.96306017163,21,0,0,CARD,TRANSFER,IN,0.12192005271007011,0
9846.52,249644.38306017165,22,0,0,CARD,TRANSFER,IN,0.09477481538582332,0
8109.22,240544.0237817555,21,0,0,CARD,DEPOSIT,IN,0.09493195622960089,0
27421.197319167648,0.0,0,1,0,UPI,WITHDRAWAL,IN,0.10872570329064762,0
30745.491823505607,27421.197319167648,1,0,0,UPI,WITHDRAWAL,SG,0.09119856133154777,0
13252.69,58166.689142673255,2,0,0,CARD,WITHDRAWAL,IN,0.046325324036065235,0
20287.81,71419.37914267325,3,0,0,CARD,DEPOSIT,IN,0.068993578111671,0
18182.73,91707.18914267325,4,1,0,UPI,TRANSFER,IN,0.12229499482921632,1
81681.0749008525,109889.91914267324,5,1,0,UPI,TRANSFER,IN,0.1381783843557265,0
61559.97671186912,191570.99404352577,6,0,1,NET_BANKING,TRANSFER,IN,0.11561044996742957,1
21896.31,253130.97075539487,7,0,1,UPI,TRANSFER,IN,0.12047530327794079,0
14208.36,275027.2807553949,8,0,1,UPI,TRANSFER,IN,0.10947826474754956,0
12278.79,289235.6407553949,9,0,0,UPI,TRANSFER,IN,0.09916664750607392,0
25296.241257361507,301514.43075539486,10,0,0,UPI,WITHDRAWAL,IN,0.1200769414482185,0
17098.18,326810.67201275635,11,0,0,UPI,TRANSFER,IN,0.09717651730191454,0
10277.54,343908.85201275634,12,0,0,UPI,DEPOSIT,IN,0.09890646383873089,0
5380.07,354186.3920127563,13,0,0,UPI,WITHDRAWAL,IN,0.08839876942912389,0
17147.53,359566.4620127563,14,1,0,UPI,DEPOSIT,IN,0.1355183314904501,0
19169.53,376713.9920127563,15,0,0,UPI,DEPOSIT,IN,0.09959570646131456,0
18232.28,395883.5220127563,16,1,0,UPI,TRANSFER,IN,0.1597311521774516,1
11136.72,414115.8020127563,17,0,0,UPI,WITHDRAWAL,IN,0.11550577828540207,0
5760.55,397831.32469358866,17,0,0,UPI,DEPOSIT,IN,0.09535332281368837,0
19597.67,372846.3828700831,17,0,0,UPI,TRANSFER,IN,0.11994874532490342,0
7635.42,379191.3628700831,17,0,0,UPI,TRANSFER,AE,0.0964886345841536,0
74479.8405953889,386826.78287008306,18,0,0,UPI,DEPOSIT,IN,0.12912483970392225,0
11493.56,441018.813465472,18,0,0,UPI,TRANSFER,IN,0.11166333173199933,0
24286.91,452512.373465472,19,0,0,UPI,DEPOSIT,IN,0.13171442730597163,0
8258.84,376935.4785646195,18,0,1,CARD,DEPOSIT,AE,0.11601412583296869,0
22651.34,323634.34185275045,18,0,1,UPI,WITHDRAWAL,IN,0.14991973311639867,0
23027.89,346285.6818527505,19,0,1,UPI,TRANSFER,IN,0.1541347511635654,1
14031.56,333208.90185275045,18,0,1,NET_BANKING,TRANSFER,SG,0.1587264358105866,0
6276.1,334961.67185275047,18,0,0,NET_BANKING,DEPOSIT,IN,0.10199255764117691,0
19894.94,341237.77185275045,19,0,0,UPI,DEPOSIT,AE,0.11211373096621689,1
7902.12,318738.29059538885,18,1,0,UPI,DEPOSIT,AE,0.14360450901084879,0
