amount,total_amount_last_24h,txn_count_last_24h,is_new_device,is_odd_hour,channel,transaction_type,country
4736.82,78157.11,12,0,0,NET_BANKING,DEPOSIT,IN
7799.83,82893.93,13,0,0,NET_BANKING,TRANSFER,IN
2509.31,90693.76,14,1,0,UPI,DEPOSIT,IN
11296.15,93203.07,15,0,0,NET_BANKING,DEPOSIT,IN
7443.84,104499.22,16,1,0,NET_BANKING,TRANSFER,IN
6744.55,111943.05999999998,17,0,0,NET_BANKING,TRANSFER,SG
9911.1,118687.61,18,0,0,NET_BANKING,DEPOSIT,IN
3740.76,128598.71,19,0,0,NET_BANKING,WITHDRAWAL,IN
8089.62,132339.47,20,0,0,NET_BANKING,TRANSFER,IN
4303.07,140429.09,21,1,0,NET_BANKING,DEPOSIT,IN
3449.31,144732.16,22,1,0,NET_BANKING,WITHDRAWAL,IN
10274.04,148181.47,23,0,0,NET_BANKING,TRANSFER,AE
12185.9,158455.51,24,0,0,NET_BANKING,WITHDRAWAL,IN
8185.63,170641.41,25,1,0,NET_BANKING,TRANSFER,IN
10078.07,178827.04,26,0,0,UPI,WITHDRAWAL,US
11392.05,185911.75000000003,26,0,0,NET_BANKING,WITHDRAWAL,AE
12390.33,197303.8,27,0,0,NET_BANKING,WITHDRAWAL,IN
6897.45,204831.93,27,0,0,NET_BANKING,WITHDRAWAL,IN
6944.76,202633.46,27,0,0,NET_BANKING,DEPOSIT,IN
11849.78,209578.22,28,0,0,UPI,TRANSFER,IN
4186.9,202367.58,27,0,0,NET_BANKING,TRANSFER,IN
4056.47,206554.48,28,0,0,NET_BANKING,DEPOSIT,IN
16929.81,0.0,0,1,0,UPI,TRANSFER,IN
22954.34,16929.81,1,0,0,UPI,DEPOSIT,IN
24795.15,39884.15,2,0,0,UPI,TRANSFER,IN
10147.17,64679.3,3,0,0,UPI,TRANSFER,IN
10075.53,74826.47,4,0,0,UPI,TRANSFER,US
21809.05,84902.0,5,1,1,UPI,WITHDRAWAL,US
9548.16,106711.05,6,0,1,UPI,TRANSFER,IN
13781.76,116259.21,7,0,1,UPI,TRANSFER,SG
23767.06,130040.97,8,0,1,CARD,DEPOSIT,IN
14083.57,153808.03,9,0,0,NET_BANKING,DEPOSIT,IN
21529.56,167891.6,10,0,0,UPI,TRANSFER,IN
14073.42,189421.16,11,0,0,UPI,TRANSFER,SG
17135.89,203494.58,12,0,0,UPI,TRANSFER,IN
8084.21,220630.47000000003,13,0,0,CARD,TRANSFER,IN
23452.59,228714.68,14,0,0,UPI,DEPOSIT,AE
12054.82,252167.27,15,1,0,CARD,DEPOSIT,IN
16409.01,264222.09,16,1,0,UPI,TRANSFER,IN
19552.98,280631.10000000003,17,0,0,UPI,TRANSFER,IN
23487.17,300184.08,18,0,0,UPI,DEPOSIT,IN
8644.74,323671.25,19,0,0,UPI,DEPOSIT,IN
14684.34,332315.99,20,1,0,UPI,TRANSFER,IN
13556.47,347000.33,21,0,0,UPI,TRANSFER,IN
16370.56,320672.65,20,0,0,UPI,DEPOSIT,SG
23946.52,337043.21,21,0,0,UPI,TRANSFER,IN
6514.26,360989.73,22,1,0,UPI,TRANSFER,US
21860.73,342708.8400000001,22,0,0,UPI,WITHDRAWAL,IN
1203.81,0.0,0,1,0,UPI,TRANSFER,US
3409.61,1203.81,1,0,0,UPI,DEPOSIT,IN
3933.07,4613.42,2,0,0,UPI,WITHDRAWAL,IN
3649.15,8546.49,3,1,0,UPI,WITHDRAWAL,IN
3696.74,12195.64,4,0,0,UPI,DEPOSIT,IN
1731.71,15892.38,5,1,0,UPI,WITHDRAWAL,IN
2264.72,17624.09,6,1,0,UPI,WITHDRAWAL,IN
4130.51,19888.81,7,0,1,UPI,DEPOSIT,IN
2242.56,24019.32,8,0,1,UPI,TRANSFER,IN
1914.08,26261.88,9,0,1,UPI,WITHDRAWAL,US
4428.42,28175.96,10,1,1,UPI,TRANSFER,IN
1849.03,32604.379999999997,11,0,0,UPI,WITHDRAWAL,IN
3834.65,34453.409999999996,12,0,0,NET_BANKING,DEPOSIT,IN
3439.9,38288.06,13,0,0,UPI,TRANSFER,IN
3291.99,41727.96,14,1,0,UPI,TRANSFER,IN
2443.25,45019.95,15,0,0,UPI,WITHDRAWAL,IN
3129.57,47463.2,16,0,0,UPI,TRANSFER,AE
1496.89,50592.77,17,0,0,UPI,TRANSFER,IN
2888.14,52089.66,18,0,0,UPI,DEPOSIT,IN
2605.64,54977.8,19,0,0,NET_BANKING,WITHDRAWAL,AE
4031.97,57583.439999999995,20,1,0,NET_BANKING,WITHDRAWAL,IN
3639.25,61615.41,21,0,0,UPI,TRANSFER,US
4735.49,64050.85,21,0,0,UPI,DEPOSIT,US
3739.54,65376.73,21,1,0,UPI,DEPOSIT,IN
4450.46,69116.26999999999,22,0,0,UPI,WITHDRAWAL,IN
1384.49,73566.73,23,0,0,UPI,WITHDRAWAL,IN
4119.93,67369.0,22,0,0,UPI,DEPOSIT,IN
1762.98,63795.759999999995,20,0,0,UPI,DEPOSIT,IN
3307.55,61428.23,20,1,1,UPI,TRANSFER,IN
4030.67,64735.78,21,0,1,UPI,WITHDRAWAL,US
1424.69,68766.45,22,0,1,NET_BANKING,WITHDRAWAL,AE
1344.25,66034.5,21,0,1,UPI,DEPOSIT,US
3386.37,62950.33,21,0,1,NET_BANKING,WITHDRAWAL,IN
2112.66,66336.7,22,0,1,UPI,TRANSFER,IN
9535.52,0.0,0,1,0,CARD,TRANSFER,IN
13205.189851519572,9535.52,1,0,0,CARD,DEPOSIT,IN
4280.69,22740.709851519576,2,0,0,CARD,TRANSFER,IN
4573.84,27021.399851519574,3,0,0,CARD,TRANSFER,IN
7991.69,31595.239851519575,4,0,0,CARD,DEPOSIT,IN
9008.27,39586.92985151958,5,0,0,CARD,DEPOSIT,IN
5985.85,48595.199851519574,6,1,1,CARD,TRANSFER,IN
15681.97305356546,54581.04985151957,7,0,1,CARD,DEPOSIT,IN
8466.63,70263.02290508503,8,0,1,CARD,DEPOSIT,IN
7082.77,78729.65290508504,9,0,1,CARD,TRANSFER,IN
8700.03,85812.42290508504,10,1,0,CARD,WITHDRAWAL,IN
3681.08,94512.45290508504,11,0,0,CARD,TRANSFER,IN
12329.87,98193.53290508504,12,0,0,CARD,WITHDRAWAL,IN
12356.7,110523.40290508504,13,1,0,CARD,WITHDRAWAL,IN
7924.16,122880.10290508503,14,0,0,CARD,DEPOSIT,IN
4553.21,130804.26290508504,15,0,0,CARD,TRANSFER,IN
4076.44,135357.47290508504,16,0,0,CARD,WITHDRAWAL,IN
4102.84,139433.91290508505,17,0,0,CARD,DEPOSIT,IN
11560.22,143536.75290508504,18,0,0,CARD,TRANSFER,IN
9447.3,155096.97290508504,19,0,0,CARD,DEPOSIT,SG
3979.95,141803.56305356545,18,0,0,CARD,TRANSFER,IN
11687.37,145783.51305356546,19,0,0,CARD,WITHDRAWAL,US
11231.68,153190.19305356545,19,0,0,CARD,TRANSFER,IN
3523.79,159848.03305356545,19,1,0,CARD,DEPOSIT,IN
41670.57426513505,140386.0130535655,17,0,1,CARD,WITHDRAWAL,IN
5178.3,182056.58731870053,18,0,1,CARD,TRANSFER,IN
2604.49,171552.91426513504,18,0,1,CARD,WITHDRAWAL,IN
7741.87,165690.77426513503,18,0,1,CARD,DEPOSIT,IN
10174.25,173432.64426513502,19,0,1,CARD,WITHDRAWAL,IN
9907.53,176524.12426513503,19,0,0,UPI,WITHDRAWAL,IN
4565.6,186431.65426513503,20,0,0,CARD,TRANSFER,IN
23556.42,0.0,0,1,0,CARD,TRANSFER,IN
19875.55,23556.42,1,1,0,CARD,TRANSFER,IN
14353.22,43431.97,2,0,0,CARD,WITHDRAWAL,IN
15564.39,57785.19,3,1,0,CARD,DEPOSIT,IN
23213.15,73349.58,4,0,0,CARD,DEPOSIT,IN
22515.29,96562.73,5,0,1,CARD,DEPOSIT,IN
16972.51,119078.02000000002,6,0,1,UPI,TRANSFER,IN
21856.41,136050.53000000003,7,0,1,CARD,DEPOSIT,IN
21533.49,157906.94000000003,8,1,1,CARD,TRANSFER,IN
8737.47,179440.43000000002,9,0,1,CARD,WITHDRAWAL,IN
22416.87,188177.9,10,0,0,NET_BANKING,TRANSFER,IN
10712.22,210594.77,11,0,0,CARD,DEPOSIT,IN
7292.9,221306.99,12,0,0,CARD,WITHDRAWAL,IN
21241.07,228599.89,13,0,0,CARD,WITHDRAWAL,IN
8360.95,249840.96,14,0,0,CARD,WITHDRAWAL,IN
11812.18,258201.91000000003,15,0,0,CARD,DEPOSIT,IN
19804.1,270014.09,16,0,0,CARD,DEPOSIT,US
7129.17,289818.19,17,0,0,UPI,DEPOSIT,IN
20440.97,296947.36,18,0,0,UPI,DEPOSIT,IN
5749.76,317388.32999999996,19,1,0,CARD,TRANSFER,IN
9147.25,323138.08999999997,20,0,0,CARD,DEPOSIT,IN
23575.65,332285.33999999997,21,0,0,CARD,TRANSFER,IN
10614.62,355860.99,22,0,0,CARD,DEPOSIT,IN
8385.24,366475.61,23,1,0,CARD,TRANSFER,US
20937.66,374860.85,24,0,0,CARD,WITHDRAWAL,IN
22375.08,372242.0899999999,24,0,0,CARD,TRANSFER,IN
10949.6,0.0,0,1,0,UPI,WITHDRAWAL,IN
7903.63,10949.6,1,1,0,UPI,WITHDRAWAL,IN
9593.54,18853.23,2,0,0,UPI,DEPOSIT,SG
7953.16,28446.77,3,0,0,UPI,DEPOSIT,IN
12474.65,36399.93,4,0,0,UPI,TRANSFER,IN
6679.03,48874.58,5,0,0,UPI,TRANSFER,US
7785.65,55553.61,6,0,0,CARD,WITHDRAWAL,IN
11485.99,63339.26,7,0,1,UPI,WITHDRAWAL,IN
8066.24,74825.25,8,0,1,UPI,WITHDRAWAL,IN
10822.99,82891.49,9,0,1,UPI,TRANSFER,IN
8890.5,93714.48,10,1,1,UPI,WITHDRAWAL,IN
5238.9,102604.98,11,0,0,UPI,WITHDRAWAL,IN
7896.28,107843.88,12,1,0,UPI,TRANSFER,IN
2598.91,115740.16,13,1,0,UPI,DEPOSIT,US
6813.87,118339.07,14,0,0,NET_BANKING,TRANSFER,IN
11784.12,125152.94,15,0,0,CARD,TRANSFER,AE
10154.556810283755,136937.06,16,0,0,UPI,DEPOSIT,AE
3298.72,147091.61681028374,17,0,0,UPI,WITHDRAWAL,IN
2863.47,150390.33681028374,18,1,0,UPI,DEPOSIT,IN
3744.32,153253.80681028374,19,0,0,NET_BANKING,TRANSFER,IN
22221.00885089928,156998.12681028375,20,0,0,UPI,TRANSFER,IN
10066.89,179219.13566118304,21,0,0,UPI,WITHDRAWAL,IN
10785.949177425671,189286.02566118303,22,0,0,UPI,WITHDRAWAL,IN
11277.79,181218.7448386087,21,0,0,UPI,DEPOSIT,IN
16885.28,0.0,0,1,0,CARD,WITHDRAWAL,IN
39167.4,16885.28,1,0,0,CARD,WITHDRAWAL,IN
38249.9,56052.68,2,0,0,CARD,TRANSFER,IN
30343.09,94302.58,3,0,0,CARD,WITHDRAWAL,IN
28295.27,124645.67,4,0,1,CARD,WITHDRAWAL,IN
44953.62,152940.94,5,0,1,NET_BANKING,DEPOSIT,IN
35398.37,197894.56,6,0,1,CARD,DEPOSIT,IN
15583.64,233292.93,7,0,1,CARD,DEPOSIT,IN
18158.29,248876.57,8,1,1,CARD,DEPOSIT,IN
27334.85,267034.86,9,1,1,CARD,TRANSFER,IN
11151.9,294369.70999999996,10,0,1,CARD,DEPOSIT,IN
25031.89,305521.61,11,1,0,CARD,WITHDRAWAL,AE
40221.83,330553.5,12,0,0,NET_BANKING,TRANSFER,AE
13765.95,370775.33,13,0,0,CARD,DEPOSIT,IN
34550.04,384541.28,14,0,0,CARD,WITHDRAWAL,IN
16666.26,419091.32,15,0,0,NET_BANKING,WITHDRAWAL,US
32946.3,435757.58,16,1,0,CARD,WITHDRAWAL,SG
44474.57,468703.88,17,0,0,CARD,WITHDRAWAL,IN
2413.63,0.0,0,1,0,CARD,TRANSFER,IN
2216.1,2413.63,1,0,0,CARD,WITHDRAWAL,IN
1673.14,4629.73,2,0,0,CARD,DEPOSIT,IN
1031.85,6302.87,3,0,0,CARD,DEPOSIT,IN
1285.57,7334.719999999999,4,1,0,CARD,DEPOSIT,IN
4308.78,8620.289999999999,5,0,0,UPI,TRANSFER,IN
3084.39,12929.07,6,0,0,CARD,DEPOSIT,IN
1429.44,16013.46,7,0,1,CARD,DEPOSIT,IN
4909.92,17442.899999999998,8,0,1,CARD,TRANSFER,IN
1721.08,22352.82,9,0,1,NET_BANKING,DEPOSIT,IN
4635.12,24073.9,10,1,1,CARD,DEPOSIT,IN
1005.86,28709.02,11,1,1,CARD,DEPOSIT,IN
1036.85,29714.88,12,0,1,CARD,DEPOSIT,IN
4550.87,30751.73,13,0,0,CARD,DEPOSIT,IN
1700.37,35302.6,14,1,0,CARD,DEPOSIT,IN
1011.16,37002.97,15,0,0,CARD,WITHDRAWAL,IN
1680.1,38014.130000000005,16,1,0,CARD,WITHDRAWAL,IN
1920.85,39694.23,17,0,0,CARD,DEPOSIT,IN
1441.12,41615.08,18,0,0,CARD,TRANSFER,IN
4739.24,43056.2,19,0,0,CARD,WITHDRAWAL,IN
1995.97,47795.44,20,0,0,CARD,WITHDRAWAL,IN
2599.82,49791.41,21,0,0,UPI,DEPOSIT,US
1025.91,52391.23,22,0,0,NET_BANKING,WITHDRAWAL,IN
1058.22,53417.14000000001,23,0,0,CARD,DEPOSIT,IN
4269.0,54475.36000000001,24,0,0,CARD,DEPOSIT,IN
4599.74,56330.73,24,0,0,UPI,TRANSFER,AE
4381.57,60930.47,25,1,0,CARD,WITHDRAWAL,IN
1216.55,61422.8,24,0,0,CARD,DEPOSIT,US
4552.07,62639.35,25,0,0,CARD,DEPOSIT,IN
2387.51,0.0,0,1,0,UPI,WITHDRAWAL,IN
4257.99,2387.51,1,1,0,NET_BANKING,TRANSFER,IN
1825.35,6645.5,2,1,0,NET_BANKING,WITHDRAWAL,IN
3376.4,8470.85,3,0,0,CARD,DEPOSIT,IN
2862.06,11847.25,4,0,0,CARD,TRANSFER,IN
1927.81,14709.31,5,0,0,UPI,DEPOSIT,IN
1766.91,16637.12,6,0,0,CARD,DEPOSIT,IN
1669.19,18404.03,7,0,1,CARD,WITHDRAWAL,IN
2234.69,20073.22,8,0,1,UPI,DEPOSIT,IN
2707.57,22307.909999999996,9,1,1,NET_BANKING,DEPOSIT,IN
2710.64,25015.479999999996,10,0,1,CARD,TRANSFER,IN
2147.23,27726.119999999995,11,1,0,CARD,TRANSFER,IN
3885.01,29873.349999999995,12,0,0,CARD,WITHDRAWAL,IN
4943.31,33758.35999999999,13,1,0,CARD,WITHDRAWAL,IN
4529.21,38701.66999999999,14,0,0,CARD,DEPOSIT,IN
2202.57,43230.87999999999,15,0,0,CARD,WITHDRAWAL,IN
3582.62,45433.44999999999,16,1,0,CARD,WITHDRAWAL,US
1171.62,49016.06999999999,17,0,0,CARD,TRANSFER,IN
4849.89,50187.689999999995,18,1,0,CARD,WITHDRAWAL,IN
1629.68,55037.579999999994,19,0,0,UPI,DEPOSIT,AE
3748.57,56667.259999999995,20,0,0,CARD,TRANSFER,IN
3455.0,60415.829999999994,21,0,0,NET_BANKING,DEPOSIT,IN
1266.42,63870.829999999994,22,0,0,CARD,DEPOSIT,IN
2447.68,65137.24999999999,23,0,0,CARD,TRANSFER,IN
1827.28,67584.93,24,0,0,CARD,TRANSFER,IN
1797.29,67024.7,24,0,0,CARD,TRANSFER,IN
3416.83,68821.98999999999,25,0,0,CARD,DEPOSIT,IN
1505.71,67980.83,25,0,0,CARD,DEPOSIT,IN
4603.75,67661.19000000002,25,0,0,CARD,DEPOSIT,IN
2827.31,72264.94000000002,26,1,0,NET_BANKING,DEPOSIT,IN
1416.16,71715.85,26,0,0,CARD,WITHDRAWAL,IN
4551.14,68342.14,25,0,0,CARD,TRANSFER,IN
3582.74,71126.37,25,0,0,CARD,WITHDRAWAL,IN
4082.32,74709.11,26,0,1,CARD,DEPOSIT,IN
4449.17,74887.55000000002,25,0,1,UPI,TRANSFER,IN
2633.71,0.0,0,1,0,UPI,DEPOSIT,IN
12180.69,2633.71,1,0,0,UPI,WITHDRAWAL,IN
5927.45,14814.4,2,0,0,CARD,WITHDRAWAL,US
10460.94,20741.85,3,0,0,NET_BANKING,TRANSFER,IN
11550.3,31202.79,4,0,0,UPI,TRANSFER,IN
2998.79,42753.09,5,0,0,CARD,DEPOSIT,IN
10873.84,45751.88,6,0,1,UPI,WITHDRAWAL,IN
6214.28,56625.72,7,0,1,UPI,WITHDRAWAL,SG
7874.66,62840.0,8,0,1,UPI,WITHDRAWAL,AE
6165.8,70714.66,9,1,1,NET_BANKING,WITHDRAWAL,IN
7228.19,76880.46,10,0,1,UPI,DEPOSIT,IN
8389.89,84108.65000000001,11,0,1,NET_BANKING,WITHDRAWAL,IN
3456.24,92498.54,12,0,0,UPI,WITHDRAWAL,IN
8782.06,95954.78,13,0,0,UPI,TRANSFER,IN
7251.94,104736.84,14,0,0,UPI,DEPOSIT,SG
7465.28,111988.78,15,0,0,UPI,DEPOSIT,IN
4337.9,119454.06,16,0,0,UPI,DEPOSIT,IN
20439.87,0.0,0,1,0,UPI,WITHDRAWAL,IN
12742.12,20439.87,1,0,0,UPI,TRANSFER,IN
5741.88,33181.99,2,0,0,CARD,WITHDRAWAL,IN
24500.0,38923.869999999995,3,1,0,NET_BANKING,DEPOSIT,IN
21190.93,63423.869999999995,4,1,0,UPI,DEPOSIT,IN
16927.59,84614.79999999999,5,0,1,NET_BANKING,DEPOSIT,IN
11575.94,101542.38999999998,6,0,1,UPI,WITHDRAWAL,IN
19747.91,113118.33,7,0,1,UPI,WITHDRAWAL,IN
19554.58,132866.24,8,0,1,UPI,TRANSFER,IN
16232.57,152420.82,9,0,1,UPI,WITHDRAWAL,AE
19035.78,168653.39,10,1,0,UPI,DEPOSIT,IN
23430.54,187689.17,11,1,0,UPI,TRANSFER,IN
18838.87,211119.71,12,0,0,UPI,DEPOSIT,IN
21672.1,229958.58,13,1,0,UPI,TRANSFER,IN
19370.26,251630.68,14,1,0,UPI,TRANSFER,IN
16916.83,271000.94,15,0,0,CARD,DEPOSIT,IN
5675.64,287917.77,16,0,0,UPI,WITHDRAWAL,IN
19195.17,293593.41000000003,17,0,0,NET_BANKING,WITHDRAWAL,US
13162.22,0.0,0,1,0,NET_BANKING,DEPOSIT,IN
22110.02,13162.22,1,0,0,NET_BANKING,TRANSFER,IN
24271.67,35272.24,2,0,0,NET_BANKING,TRANSFER,US
7703.25,59543.91,3,0,0,NET_BANKING,WITHDRAWAL,AE
11547.41,67247.16,4,0,0,NET_BANKING,WITHDRAWAL,IN
21300.97,78794.57,5,0,1,NET_BANKING,WITHDRAWAL,IN
11323.76,100095.54,6,1,1,NET_BANKING,WITHDRAWAL,IN
23790.33,111419.3,7,0,1,NET_BANKING,TRANSFER,IN
24497.75,135209.63,8,0,1,NET_BANKING,TRANSFER,IN
7769.33,159707.38,9,1,0,NET_BANKING,WITHDRAWAL,AE
9465.62,167476.71,10,0,0,CARD,DEPOSIT,SG
18017.51,176942.33,11,0,0,NET_BANKING,DEPOSIT,IN
23718.6,194959.84,12,0,0,CARD,TRANSFER,IN
12951.68,218678.44,13,0,0,NET_BANKING,DEPOSIT,IN
11361.87,231630.12,14,0,0,NET_BANKING,WITHDRAWAL,IN
6111.24,242991.99,15,1,0,NET_BANKING,WITHDRAWAL,IN
6810.94,249103.23,16,0,0,CARD,WITHDRAWAL,IN
7789.9,255914.17,17,0,0,UPI,TRANSFER,IN
6680.71,250541.85,17,1,0,NET_BANKING,TRANSFER,IN
66397.5977413167,0.0,0,1,0,CARD,TRANSFER,SG
12177.8,66397.5977413167,1,0,0,CARD,WITHDRAWAL,IN
20721.02,78575.3977413167,2,0,0,CARD,WITHDRAWAL,IN
22587.03,99296.4177413167,3,1,0,CARD,DEPOSIT,IN
13501.19,121883.4477413167,4,0,0,NET_BANKING,WITHDRAWAL,IN
8620.78,135384.6377413167,5,0,1,CARD,DEPOSIT,IN
34487.559158673954,144005.4177413167,6,0,1,CARD,WITHDRAWAL,IN
16682.11,178492.97689999064,7,0,1,CARD,DEPOSIT,IN
22884.48,195175.08689999065,8,0,1,CARD,WITHDRAWAL,IN
19549.06,218059.56689999063,9,0,1,CARD,DEPOSIT,AE
10000.04,237608.62689999063,10,0,1,CARD,DEPOSIT,IN
24516.71,247608.66689999064,11,0,0,CARD,TRANSFER,SG
21311.1,272125.37689999066,12,1,0,CARD,DEPOSIT,IN
6128.34,293436.47689999064,13,0,0,CARD,TRANSFER,IN
9814.99,299564.81689999066,14,0,0,CARD,TRANSFER,IN
63668.29725958601,309379.80689999065,15,0,0,CARD,DEPOSIT,AE
60003.711802094,373048.10415957664,16,0,0,CARD,DEPOSIT,IN
16424.32,433051.81596167065,17,0,0,CARD,WITHDRAWAL,IN
20990.768569318963,449476.13596167066,18,0,0,NET_BANKING,DEPOSIT,IN
7161.63,470466.9045309897,19,0,0,UPI,WITHDRAWAL,US
13617.84,477628.53453098965,20,0,0,CARD,TRANSFER,IN
17848.39,491246.3745309897,21,0,0,UPI,WITHDRAWAL,IN
24645.01,442697.166789673,21,0,0,CARD,TRANSFER,IN
12226.25,467342.176789673,22,0,0,CARD,WITHDRAWAL,IN
16331.86,467390.626789673,22,0,0,CARD,WITHDRAWAL,IN
21063.34,483722.486789673,23,0,0,CARD,WITHDRAWAL,IN
8694.18,461477.776789673,22,0,0,CARD,DEPOSIT,IN
13761.36,413562.42763099907,20,0,1,CARD,DEPOSIT,IN
16609.35,427323.78763099905,21,1,1,CARD,DEPOSIT,IN
13595.88,427251.02763099904,21,1,1,CARD,WITHDRAWAL,IN
19351.78,417962.42763099895,21,0,1,CARD,WITHDRAWAL,IN
26611.25354124215,437314.2076309989,22,1,1,CARD,TRANSFER,US
16840.31,463925.4611722411,23,0,1,CARD,WITHDRAWAL,IN
19522.81,451216.6711722411,22,0,0,NET_BANKING,WITHDRAWAL,IN
63214.57134220816,470739.4811722411,23,0,0,CARD,DEPOSIT,IN
89887.24668959311,509437.34251444926,23,0,0,CARD,TRANSFER,IN
10516.8,578013.4892040424,23,1,0,CARD,TRANSFER,IN
39300.59492540578,582401.9492040423,23,0,0,CARD,WITHDRAWAL,IN
2796.32,0.0,0,1,0,NET_BANKING,DEPOSIT,IN
4202.1,2796.32,1,0,0,CARD,DEPOSIT,IN
2299.55,6998.42,2,0,0,NET_BANKING,TRANSFER,IN
2902.69,9297.97,3,0,0,NET_BANKING,TRANSFER,IN
1698.9,12200.660000000002,4,0,0,NET_BANKING,TRANSFER,IN
3208.18,13899.56,5,0,0,NET_BANKING,WITHDRAWAL,AE
2060.41,17107.74,6,0,0,NET_BANKING,WITHDRAWAL,IN
1791.34,19168.15,7,0,1,NET_BANKING,DEPOSIT,IN
1336.1,20959.49,8,0,1,NET_BANKING,TRANSFER,IN
2026.5,22295.59,9,0,1,CARD,WITHDRAWAL,IN
3547.95,24322.09,10,0,1,NET_BANKING,TRANSFER,IN
4749.57,27870.04,11,0,1,NET_BANKING,TRANSFER,IN
1781.6,32619.61,12,0,0,NET_BANKING,WITHDRAWAL,IN
4401.5,34401.21,13,0,0,UPI,WITHDRAWAL,IN
2031.87,38802.71,14,1,0,NET_BANKING,WITHDRAWAL,AE
2367.67,40834.58,15,0,0,NET_BANKING,WITHDRAWAL,IN
3800.93,43202.25,16,0,0,NET_BANKING,DEPOSIT,IN
3509.76,47003.18,17,0,0,NET_BANKING,DEPOSIT,IN
3625.26,50512.94,18,1,0,NET_BANKING,WITHDRAWAL,IN
2048.72,54138.2,19,0,0,NET_BANKING,WITHDRAWAL,IN
4022.99,56186.920000000006,20,0,0,NET_BANKING,DEPOSIT,IN
4814.51,60209.91,21,0,0,NET_BANKING,TRANSFER,SG
1942.28,65024.420000000006,22,1,0,NET_BANKING,WITHDRAWAL,US
4372.11,64170.380000000005,22,0,0,NET_BANKING,TRANSFER,IN
3158.21,62040.84,21,0,0,NET_BANKING,WITHDRAWAL,IN
2294.57,62296.36,21,0,0,NET_BANKING,TRANSFER,IN
3529.44,59683.85,20,0,0,NET_BANKING,WITHDRAWAL,IN
2596.15,61152.880000000005,20,0,0,NET_BANKING,TRANSFER,IN
2255.01,0.0,0,1,0,NET_BANKING,DEPOSIT,IN
4358.61,2255.01,1,0,0,NET_BANKING,DEPOSIT,IN
1658.2,6613.62,2,0,0,NET_BANKING,TRANSFER,IN
2341.18,8271.82,3,0,0,NET_BANKING,TRANSFER,IN
1563.12,10613.0,4,0,0,NET_BANKING,DEPOSIT,IN
2069.32,12176.12,5,0,0,NET_BANKING,WITHDRAWAL,IN
3032.81,14245.44,6,0,1,CARD,WITHDRAWAL,SG
1900.9,17278.25,7,0,1,NET_BANKING,WITHDRAWAL,IN
1252.37,19179.15,8,0,1,UPI,DEPOSIT,IN
3826.96,20431.52,9,1,1,UPI,DEPOSIT,IN
2494.08,24258.48,10,0,0,NET_BANKING,TRANSFER,IN
3244.75,26752.56,11,1,0,CARD,DEPOSIT,IN
4134.71,29997.31,12,1,0,UPI,TRANSFER,IN
4036.57,34132.02,13,1,0,NET_BANKING,WITHDRAWAL,IN
4050.59,38168.59,14,0,0,CARD,TRANSFER,IN
3821.07,42219.17999999999,15,0,0,UPI,DEPOSIT,US
2410.39,46040.24999999999,16,0,0,UPI,WITHDRAWAL,IN
3090.66,48450.63999999999,17,1,0,NET_BANKING,TRANSFER,IN
1973.98,51541.29999999999,18,0,0,NET_BANKING,DEPOSIT,IN
3635.26,53515.27999999999,19,1,0,NET_BANKING,DEPOSIT,IN
3676.1,57150.53999999999,20,0,0,NET_BANKING,TRANSFER,SG
2675.93,60826.63999999999,21,0,0,CARD,WITHDRAWAL,IN
2460.66,63502.56999999999,22,0,0,UPI,DEPOSIT,AE
4250.42,65963.23,23,1,0,UPI,WITHDRAWAL,IN
2093.96,63600.03,22,0,0,NET_BANKING,DEPOSIT,IN
4632.54,61694.61000000001,21,1,0,NET_BANKING,DEPOSIT,IN
3987.77,66327.15000000001,22,0,0,UPI,WITHDRAWAL,IN
3011.39,70314.92000000001,23,0,0,NET_BANKING,DEPOSIT,IN
1163.06,71763.19000000002,23,0,0,UPI,WITHDRAWAL,IN
3219.62,72926.25000000001,24,0,0,NET_BANKING,TRANSFER,IN
36867.67,0.0,0,1,0,UPI,DEPOSIT,IN
42116.62,36867.67,1,0,0,UPI,WITHDRAWAL,IN
32802.53,78984.29000000001,2,1,0,UPI,DEPOSIT,IN
35027.69,111786.82,3,0,0,UPI,TRANSFER,IN
34078.42,146814.51,4,0,0,UPI,WITHDRAWAL,IN
24913.0,180892.93,5,0,1,UPI,TRANSFER,IN
21752.97,205805.93,6,1,1,UPI,DEPOSIT,IN
46126.34,227558.9,7,0,1,NET_BANKING,TRANSFER,IN
17556.18,273685.24,8,0,1,UPI,TRANSFER,IN
23557.31,291241.42,9,0,1,CARD,TRANSFER,IN
37246.66,314798.73,10,0,1,UPI,WITHDRAWAL,IN
38809.12,352045.39,11,0,0,UPI,DEPOSIT,IN
22778.27,390854.51,12,1,0,UPI,TRANSFER,IN
42765.26,413632.78,13,0,0,UPI,DEPOSIT,IN
10042.62,456398.04,14,0,0,UPI,TRANSFER,IN
48738.67,466440.66,15,0,0,UPI,DEPOSIT,IN
12240.41,515179.33,16,0,0,CARD,TRANSFER,IN
19846.99,527419.74,17,0,0,NET_BANKING,DEPOSIT,IN
27949.38,547266.73,18,0,0,UPI,TRANSFER,US
20020.71,575216.11,19,0,0,UPI,WITHDRAWAL,IN
15784.84,595236.82,20,0,0,UPI,WITHDRAWAL,IN
28399.58,532037.37,19,0,0,UPI,WITHDRAWAL,IN
